TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Other Crimes,2018,12,15,17,20,24XX PANDORA ST,Hastings-Sunrise,495985.2793,5458921.841
Other Crimes,2018,11,11,23,0,24XX PARKER ST,Hastings-Sunrise,495964.6308,5458113.191
Other Crimes,2018,9,22,17,30,24XX PENTICTON ST,Hastings-Sunrise,496205.9998,5456634.173
Other Crimes,2018,10,17,13,0,24XX RUPERT ST,Hastings-Sunrise,497533.7743,5456645.143
Other Crimes,2018,1,29,17,0,24XX TRINITY ST,Hastings-Sunrise,495893.9586,5459659.224
Other Crimes,2018,7,16,20,0,24XX TURNER ST,Hastings-Sunrise,495888.2905,5458480.606
Other Crimes,2018,9,1,21,0,24XX TURNER ST,Hastings-Sunrise,495888.2905,5458480.606
Other Crimes,2018,9,12,18,39,24XX TURNER ST,Hastings-Sunrise,495888.2905,5458480.606
Other Crimes,2018,7,28,22,0,24XX TURNER ST,Hastings-Sunrise,495910.2044,5458480.493
Other Crimes,2018,8,29,22,0,24XX WILLIAM ST,Hastings-Sunrise,495886.037,5457929.922
Other Crimes,2018,1,15,19,30,25XX ADANAC ST,Hastings-Sunrise,496033.4682,5458298.479
Other Crimes,2018,4,21,21,30,25XX ADANAC ST,Hastings-Sunrise,496033.4682,5458298.479
Other Crimes,2018,6,24,15,0,25XX ADANAC ST,Hastings-Sunrise,496033.4682,5458298.479
Other Crimes,2018,6,17,17,0,25XX CAMBRIDGE ST,Hastings-Sunrise,496037.0589,5459328.277
Other Crimes,2018,9,25,17,0,25XX CHARLES ST,Hastings-Sunrise,496023.4241,5457832.065
Other Crimes,2018,9,25,20,0,25XX CHARLES ST,Hastings-Sunrise,496023.4241,5457832.065
Other Crimes,2018,9,14,15,27,25XX CHARLES ST,Hastings-Sunrise,496102.0142,5457832.006
Other Crimes,2018,11,22,0,0,25XX CHARLES ST,Hastings-Sunrise,496176.4725,5457841.093
Other Crimes,2018,6,18,21,0,25XX DUNDAS ST,Hastings-Sunrise,496200.0922,5459120.02
Other Crimes,2018,11,5,15,0,25XX E 1ST AVE,Hastings-Sunrise,496141.0368,5457430.977
Other Crimes,2018,7,17,20,0,25XX E 3RD AVE,Hastings-Sunrise,496094.3518,5457207.071
Other Crimes,2018,7,5,10,0,25XX E 6TH AVE,Hastings-Sunrise,496124.1223,5456886.668
Other Crimes,2018,1,11,22,0,25XX E GEORGIA ST,Hastings-Sunrise,496034.1173,5458389.47
Other Crimes,2018,6,3,18,0,25XX E GEORGIA ST,Hastings-Sunrise,496048.6509,5458389.438
Other Crimes,2018,6,10,21,0,25XX E GEORGIA ST,Hastings-Sunrise,496048.6509,5458389.438
Other Crimes,2018,10,22,19,0,25XX E GEORGIA ST,Hastings-Sunrise,496103.1516,5458389.316
Other Crimes,2018,5,15,5,0,25XX E GEORGIA ST,Hastings-Sunrise,496157.6523,5458389.194
Other Crimes,2018,5,4,16,25,25XX E HASTINGS ST,Hastings-Sunrise,496035.9454,5458709.337
Other Crimes,2018,9,19,10,0,25XX E HASTINGS ST,Hastings-Sunrise,496166.8901,5458708.968
Other Crimes,2018,8,14,15,0,25XX ETON ST,Hastings-Sunrise,496037.0706,5459438.649
Other Crimes,2018,1,14,17,0,25XX FRANKLIN ST,Hastings-Sunrise,496134.537,5458818.539
Other Crimes,2018,2,8,19,0,25XX GRANT ST,Hastings-Sunrise,496023.6284,5457619.761
Other Crimes,2018,4,11,19,0,25XX GRANT ST,Hastings-Sunrise,496023.6284,5457619.761
Other Crimes,2018,4,11,20,0,25XX GRANT ST,Hastings-Sunrise,496195.9529,5457628.53
Other Crimes,2018,6,24,19,0,25XX GRANT ST,Hastings-Sunrise,496203.2402,5457628.514
Other Crimes,2018,6,7,22,0,25XX GRAVELEY ST,Hastings-Sunrise,496081.109,5457524.497
Other Crimes,2018,9,26,0,0,25XX GRAVELEY ST,Hastings-Sunrise,496099.4385,5457515.353
Other Crimes,2018,1,14,20,30,25XX KITCHENER ST,Hastings-Sunrise,496022.5539,5457723.848
Other Crimes,2018,4,29,18,0,25XX KITCHENER ST,Hastings-Sunrise,496022.5539,5457723.848
Other Crimes,2018,2,19,15,30,25XX KITCHENER ST,Hastings-Sunrise,496054.6589,5457723.7
Other Crimes,2018,12,11,19,30,25XX KITCHENER ST,Hastings-Sunrise,496198.7741,5457723.034
Other Crimes,2018,5,4,0,0,25XX MCGILL ST,Hastings-Sunrise,496115.2858,5459549.731
Other Crimes,2018,3,3,23,0,25XX NAPIER ST,Hastings-Sunrise,496027.9718,5458021.514
Other Crimes,2018,9,22,18,0,25XX NAPIER ST,Hastings-Sunrise,496027.9718,5458021.514
Other Crimes,2018,10,12,0,0,25XX NAPIER ST,Hastings-Sunrise,496027.9718,5458021.514
Other Crimes,2018,11,19,0,10,25XX NAPIER ST,Hastings-Sunrise,496035.3917,5458021.488
Other Crimes,2018,9,18,18,0,25XX OXFORD ST,Hastings-Sunrise,496036.6354,5459212.218
Other Crimes,2018,12,23,6,27,25XX OXFORD ST,Hastings-Sunrise,496036.6354,5459212.218
Other Crimes,2018,5,10,22,0,25XX OXFORD ST,Hastings-Sunrise,496138.7023,5459212.14
Other Crimes,2018,4,17,23,30,25XX PANDORA ST,Hastings-Sunrise,496036.0927,5458912.601
Other Crimes,2018,10,26,18,0,25XX PANDORA ST,Hastings-Sunrise,496201.3482,5458920.967
Other Crimes,2018,5,24,20,0,25XX PANDORA ST,Hastings-Sunrise,496212.3193,5458911.771
Other Crimes,2018,7,31,17,0,25XX PARKER ST,Hastings-Sunrise,496047.1479,5458112.874
Other Crimes,2018,3,23,2,25,25XX TRINITY ST,Hastings-Sunrise,496037.597,5459658.896
Other Crimes,2018,8,17,10,0,25XX TRIUMPH ST,Hastings-Sunrise,496046.9768,5459013.295
Other Crimes,2018,12,9,0,0,25XX TRIUMPH ST,Hastings-Sunrise,496072.5433,5459013.179
Other Crimes,2018,4,17,0,0,25XX VENABLES ST,Hastings-Sunrise,496129.6565,5458214.265
Other Crimes,2018,10,2,22,0,25XX WILLIAM ST,Hastings-Sunrise,496103.4532,5457937.352
Other Crimes,2018,1,9,16,0,25XX YALE ST,Hastings-Sunrise,496035.0597,5459773.037
Other Crimes,2018,4,29,5,44,26XX ADANAC ST,Hastings-Sunrise,496222.3662,5458298.491
Other Crimes,2018,4,15,23,0,26XX ADANAC ST,Hastings-Sunrise,496335.7252,5458307.886
Other Crimes,2018,7,2,23,0,26XX ADANAC ST,Hastings-Sunrise,496346.3545,5458307.909
Other Crimes,2018,2,4,23,0,26XX CAMBRIDGE ST,Hastings-Sunrise,496227.3205,5459328.365
Other Crimes,2018,9,3,15,0,26XX CAMBRIDGE ST,Hastings-Sunrise,496227.3205,5459328.365
Other Crimes,2018,9,4,17,30,26XX CAMBRIDGE ST,Hastings-Sunrise,496227.3205,5459328.365
Other Crimes,2018,9,4,19,0,26XX CAMBRIDGE ST,Hastings-Sunrise,496227.3205,5459328.365
Other Crimes,2018,9,18,22,0,26XX CAMBRIDGE ST,Hastings-Sunrise,496227.3205,5459328.365
Other Crimes,2018,4,22,20,0,26XX CAMBRIDGE ST,Hastings-Sunrise,496245.7717,5459328.236
Other Crimes,2018,9,4,17,0,26XX CAMBRIDGE ST,Hastings-Sunrise,496264.2871,5459337.25
Other Crimes,2018,3,23,1,0,26XX CAMBRIDGE ST,Hastings-Sunrise,496356.543,5459336.601
Other Crimes,2018,9,26,9,0,26XX CHARLES ST,Hastings-Sunrise,496220.2342,5457831.897
Other Crimes,2018,8,16,18,0,26XX CHARLES ST,Hastings-Sunrise,496249.7643,5457840.925
Other Crimes,2018,8,25,23,0,26XX DUNDAS ST,Hastings-Sunrise,496226.148,5459110.933
Other Crimes,2018,12,21,22,0,26XX DUNDAS ST,Hastings-Sunrise,496259.4166,5459110.802
Other Crimes,2018,4,16,22,30,26XX DUNDAS ST,Hastings-Sunrise,496281.5957,5459110.714
Other Crimes,2018,4,17,8,22,26XX DUNDAS ST,Hastings-Sunrise,496281.5957,5459110.714
Other Crimes,2018,3,18,20,0,26XX E 3RD AVE,Hastings-Sunrise,496328.1364,5457199.172
Other Crimes,2018,9,24,19,0,26XX E 3RD AVE,Hastings-Sunrise,496357.6454,5457199.411
Other Crimes,2018,10,15,0,0,26XX E 4TH AVE,Hastings-Sunrise,496271.7568,5457107.061
Other Crimes,2018,3,7,1,0,26XX E 4TH AVE,Hastings-Sunrise,496282.8579,5457107.028
Other Crimes,2018,2,20,22,30,26XX E 5TH AVE,Hastings-Sunrise,496211.224,5456991.286
Other Crimes,2018,11,19,15,0,26XX E 5TH AVE,Hastings-Sunrise,496296.7191,5457000.073
Other Crimes,2018,8,24,19,0,26XX E 6TH AVE,Hastings-Sunrise,496299.3868,5456885.715
Other Crimes,2018,5,17,20,30,26XX E 6TH AVE,Hastings-Sunrise,496359.0969,5456894.543
Other Crimes,2018,3,31,1,0,26XX E 6TH AVE,Hastings-Sunrise,496388.8793,5456885.241
Other Crimes,2018,3,7,1,30,26XX E 7TH AVE,Hastings-Sunrise,496208.6979,5456786.124
Other Crimes,2018,8,30,22,0,26XX E 7TH AVE,Hastings-Sunrise,496261.0965,5456786.026
Other Crimes,2018,4,25,21,0,26XX E 7TH AVE,Hastings-Sunrise,496279.8102,5456785.991
Other Crimes,2018,5,31,9,15,26XX E 7TH AVE,Hastings-Sunrise,496313.495,5456785.928
Other Crimes,2018,9,17,18,0,26XX E 7TH AVE,Hastings-Sunrise,496313.495,5456785.928
Other Crimes,2018,9,19,22,30,26XX E 7TH AVE,Hastings-Sunrise,496313.495,5456785.928
Other Crimes,2018,6,28,17,0,26XX E 7TH AVE,Hastings-Sunrise,496347.1969,5456795.009
Other Crimes,2018,5,28,1,0,26XX E 8TH AVE,Hastings-Sunrise,496321.2528,5456684.581
Other Crimes,2018,9,27,23,0,26XX E BROADWAY AVE,Hastings-Sunrise,496265.6289,5456588.32
Other Crimes,2018,3,13,17,15,26XX E GEORGIA ST,Hastings-Sunrise,496397.5737,5458388.134
Other Crimes,2018,10,22,16,0,26XX E GEORGIA ST,Hastings-Sunrise,496405.558,5458388.092
Other Crimes,2018,7,28,17,45,26XX E HASTINGS ST,Hastings-Sunrise,496225.621,5458708.803
Other Crimes,2018,2,20,14,30,26XX E HASTINGS ST,Hastings-Sunrise,496269.8217,5458717.825
Other Crimes,2018,9,21,21,11,26XX E HASTINGS ST,Hastings-Sunrise,496310.2907,5458708.57
Other Crimes,2018,3,14,14,53,26XX E HASTINGS ST,Hastings-Sunrise,496361.8287,5458708.428
Other Crimes,2018,8,2,17,0,26XX E PENDER ST,Hastings-Sunrise,496224.9332,5458604.983
Other Crimes,2018,6,4,17,0,26XX ETON ST,Hastings-Sunrise,496368.0689,5459438.135
Other Crimes,2018,2,5,8,46,26XX FRANKLIN ST,Hastings-Sunrise,496226.1697,5458809.236
Other Crimes,2018,9,2,16,30,26XX FRANKLIN ST,Hastings-Sunrise,496270.3338,5458818.35
Other Crimes,2018,1,12,3,0,26XX FRANKLIN ST,Hastings-Sunrise,496351.2841,5458809.152
Other Crimes,2018,1,6,1,30,26XX GRANT ST,Hastings-Sunrise,496265.5616,5457628.376
Other Crimes,2018,9,26,15,0,26XX KITCHENER ST,Hastings-Sunrise,496220.2285,5457722.964
Other Crimes,2018,2,7,18,0,26XX MCGILL ST,Hastings-Sunrise,496257.9068,5459548.386
Other Crimes,2018,7,26,22,0,26XX MCGILL ST,Hastings-Sunrise,496257.9068,5459548.386
Other Crimes,2018,1,25,12,2,26XX MCGILL ST,Hastings-Sunrise,496327.5094,5459557.39
Other Crimes,2018,5,26,12,0,26XX NAPIER ST,Hastings-Sunrise,496221.3322,5458020.832
Other Crimes,2018,10,30,0,0,26XX NAPIER ST,Hastings-Sunrise,496302.4238,5458029.832
Other Crimes,2018,9,20,21,30,26XX OXFORD ST,Hastings-Sunrise,496237.7639,5459211.951
Other Crimes,2018,10,31,16,0,26XX OXFORD ST,Hastings-Sunrise,496237.7639,5459211.951
Other Crimes,2018,6,19,0,0,26XX PANDORA ST,Hastings-Sunrise,496227.4475,5458911.697
Other Crimes,2018,5,3,22,0,26XX PANDORA ST,Hastings-Sunrise,496256.7432,5458920.69
Other Crimes,2018,6,1,14,0,26XX PANDORA ST,Hastings-Sunrise,496337.1764,5458920.275
Other Crimes,2018,7,17,1,0,26XX PARKER ST,Hastings-Sunrise,496351.7256,5458122.014
Other Crimes,2018,9,4,19,0,26XX TRINITY ST,Hastings-Sunrise,496304.8788,5459667.558
Other Crimes,2018,9,3,20,30,26XX TRINITY ST,Hastings-Sunrise,496375.608,5459658.261
Other Crimes,2018,1,6,23,0,26XX TRIUMPH ST,Hastings-Sunrise,496226.461,5459012.476
Other Crimes,2018,5,3,0,0,26XX TRIUMPH ST,Hastings-Sunrise,496226.461,5459012.476
Other Crimes,2018,9,4,21,0,26XX TRIUMPH ST,Hastings-Sunrise,496226.461,5459012.476
Other Crimes,2018,11,8,18,0,26XX TRIUMPH ST,Hastings-Sunrise,496226.461,5459012.476
Other Crimes,2018,9,14,22,0,26XX TRIUMPH ST,Hastings-Sunrise,496267.0607,5459021.421
Other Crimes,2018,11,14,18,0,26XX TRIUMPH ST,Hastings-Sunrise,496292.8237,5459012.151
Other Crimes,2018,7,21,19,0,26XX TRIUMPH ST,Hastings-Sunrise,496329.7366,5459021.114
Other Crimes,2018,10,3,22,20,26XX TURNER ST,Hastings-Sunrise,496220.8334,5458479.651
Other Crimes,2018,7,7,18,0,26XX TURNER ST,Hastings-Sunrise,496259.6801,5458479.616
Other Crimes,2018,6,6,22,0,26XX TURNER ST,Hastings-Sunrise,496286.8811,5458488.735
Other Crimes,2018,2,15,19,0,26XX WALL ST,Hastings-Sunrise,496229.4202,5459878.208
Other Crimes,2018,5,16,10,0,26XX WILLIAM ST,Hastings-Sunrise,496221.8957,5457928.184
Other Crimes,2018,3,16,0,0,26XX WILLIAM ST,Hastings-Sunrise,496262.27,5457928.204
Other Crimes,2018,5,12,17,0,26XX WILLIAM ST,Hastings-Sunrise,496320.9962,5457928.232
Other Crimes,2018,6,28,22,0,26XX WILLIAM ST,Hastings-Sunrise,496346.6844,5457937.389
Other Crimes,2018,7,16,22,30,27XX ADANAC ST,Hastings-Sunrise,496418.3604,5458298.86
Other Crimes,2018,5,2,16,50,27XX ADANAC ST,Hastings-Sunrise,496511.476,5458306.242
Other Crimes,2018,11,12,21,0,27XX ADANAC ST,Hastings-Sunrise,496544.9122,5458305.372
Other Crimes,2018,12,5,22,30,27XX ADANAC ST,Hastings-Sunrise,496544.9122,5458305.372
Other Crimes,2018,9,3,22,30,27XX CAMBRIDGE ST,Hastings-Sunrise,496419.6379,5459327.037
Other Crimes,2018,7,3,16,0,27XX CHARLES ST,Hastings-Sunrise,496412.1926,5457831.149
Other Crimes,2018,4,13,21,0,27XX CHARLES ST,Hastings-Sunrise,496514.9184,5457839.95
Other Crimes,2018,4,18,21,0,27XX E 1ST AVE,Hastings-Sunrise,496517.1392,5457429.729
Other Crimes,2018,4,19,0,0,27XX E 1ST AVE,Hastings-Sunrise,496524.1309,5457429.732
Other Crimes,2018,4,3,21,30,27XX E 2ND AVE,Hastings-Sunrise,496406.8194,5457298.746
Other Crimes,2018,12,3,23,30,27XX E 2ND AVE,Hastings-Sunrise,496406.8194,5457298.746
Other Crimes,2018,12,20,11,58,27XX E 2ND AVE,Hastings-Sunrise,496553.8017,5457307.698
Other Crimes,2018,5,28,22,0,27XX E 3RD AVE,Hastings-Sunrise,496440.8087,5457209.068
Other Crimes,2018,6,16,18,0,27XX E 5TH AVE,Hastings-Sunrise,496544.7511,5456989.753
Other Crimes,2018,6,22,18,0,27XX E 5TH AVE,Hastings-Sunrise,496544.7511,5456989.753
Other Crimes,2018,6,7,20,30,27XX E 7TH AVE,Hastings-Sunrise,496403.4156,5456785.757
Other Crimes,2018,9,7,22,0,27XX E 7TH AVE,Hastings-Sunrise,496403.4156,5456785.757
Other Crimes,2018,8,10,22,0,27XX E 8TH AVE,Hastings-Sunrise,496398.7299,5456684.378
Other Crimes,2018,5,18,19,0,27XX E 8TH AVE,Hastings-Sunrise,496484.5306,5456683.735
Other Crimes,2018,12,14,20,0,27XX E GEORGIA ST,Hastings-Sunrise,496478.0481,5458397.169
Other Crimes,2018,2,12,18,0,27XX E HASTINGS ST,Hastings-Sunrise,496492.2965,5458708.018
Other Crimes,2018,6,22,20,0,27XX E HASTINGS ST,Hastings-Sunrise,496492.3273,5458717.162
Other Crimes,2018,6,10,19,0,27XX E HASTINGS ST,Hastings-Sunrise,496499.7971,5458717.137
Other Crimes,2018,8,29,14,30,27XX E HASTINGS ST,Hastings-Sunrise,496510.9709,5458707.955
Other Crimes,2018,9,14,19,14,27XX E HASTINGS ST,Hastings-Sunrise,496510.9709,5458707.955
Other Crimes,2018,12,6,16,26,27XX E HASTINGS ST,Hastings-Sunrise,496510.9709,5458707.955
Other Crimes,2018,4,11,17,0,27XX E HASTINGS ST,Hastings-Sunrise,496529.6452,5458707.892
Other Crimes,2018,11,27,18,0,27XX E HASTINGS ST,Hastings-Sunrise,496529.6452,5458707.892
Other Crimes,2018,8,18,11,35,27XX E HASTINGS ST,Hastings-Sunrise,496544.6156,5458716.986
Other Crimes,2018,11,17,7,50,27XX E HASTINGS ST,Hastings-Sunrise,496593.169,5458716.822
Other Crimes,2018,6,15,22,0,27XX E PENDER ST,Hastings-Sunrise,496588.2721,5458603.232
Other Crimes,2018,7,3,22,0,27XX ETON ST,Hastings-Sunrise,496420.0878,5459437.651
Other Crimes,2018,9,16,20,30,27XX ETON ST,Hastings-Sunrise,496522.0762,5459436.929
Other Crimes,2018,3,1,0,0,27XX FRANKLIN ST,Hastings-Sunrise,496533.5631,5458817.796
Other Crimes,2018,7,14,23,30,27XX GRAVELEY ST,Hastings-Sunrise,496409.7613,5457515.118
Other Crimes,2018,7,9,21,0,27XX GRAVELEY ST,Hastings-Sunrise,496455.2503,5457514.983
Other Crimes,2018,11,5,21,0,27XX GRAVELEY ST,Hastings-Sunrise,496479.7444,5457514.911
Other Crimes,2018,10,24,0,0,27XX NAPIER ST,Hastings-Sunrise,496462.5608,5458029.023
Other Crimes,2018,2,11,2,15,27XX OXFORD ST,Hastings-Sunrise,496419.0137,5459210.599
Other Crimes,2018,3,22,21,0,27XX OXFORD ST,Hastings-Sunrise,496419.0137,5459210.599
Other Crimes,2018,11,21,19,0,27XX OXFORD ST,Hastings-Sunrise,496495.7104,5459210.246
Other Crimes,2018,4,15,15,0,27XX OXFORD ST,Hastings-Sunrise,496524.9704,5459219.255
Other Crimes,2018,4,28,23,50,27XX PANDORA ST,Hastings-Sunrise,496418.107,5458910.716
Other Crimes,2018,11,25,16,0,27XX PANDORA ST,Hastings-Sunrise,496484.7798,5458910.413
Other Crimes,2018,5,8,16,0,27XX PANDORA ST,Hastings-Sunrise,496529.2284,5458910.211
Other Crimes,2018,3,10,12,0,27XX PARKER ST,Hastings-Sunrise,496481.5661,5458111.668
Other Crimes,2018,1,17,0,30,27XX PARKER ST,Hastings-Sunrise,496573.0446,5458110.284
Other Crimes,2018,10,27,18,0,27XX TRINITY ST,Hastings-Sunrise,496464.4521,5459667.277
Other Crimes,2018,1,29,21,30,27XX TRINITY ST,Hastings-Sunrise,496584.8613,5459658.029
Other Crimes,2018,11,17,20,0,27XX TRINITY ST,Hastings-Sunrise,496592.1594,5459658.022
Other Crimes,2018,9,2,14,6,27XX VENABLES ST,Hastings-Sunrise,496415.8262,5458205.381
Other Crimes,2018,12,2,13,0,27XX WILLIAM ST,Hastings-Sunrise,496536.9189,5457927.689
Other Crimes,2018,3,3,23,0,27XX WILLIAM ST,Hastings-Sunrise,496544,5457927.657
Other Crimes,2018,8,8,22,30,27XX WILLIAM ST,Hastings-Sunrise,496544,5457927.657
Other Crimes,2018,9,17,19,30,27XX WILLIAM ST,Hastings-Sunrise,496544.0414,5457936.801
Other Crimes,2018,4,12,6,0,27XX YALE ST,Hastings-Sunrise,496599.9282,5459770.245
Other Crimes,2018,12,19,7,30,28XX ADANAC ST,Hastings-Sunrise,496604.0918,5458295.851
Other Crimes,2018,9,8,0,1,28XX ADANAC ST,Hastings-Sunrise,496626.3857,5458296.023
Other Crimes,2018,9,6,19,0,28XX ADANAC ST,Hastings-Sunrise,496630.0307,5458305.196
Other Crimes,2018,8,28,21,10,28XX ADANAC ST,Hastings-Sunrise,496644.8933,5458305.31
Other Crimes,2018,12,30,21,0,28XX CAMBRIDGE ST,Hastings-Sunrise,496720.179,5459335.265
Other Crimes,2018,3,21,17,0,28XX DUNDAS ST,Hastings-Sunrise,496629.4149,5459110.202
Other Crimes,2018,4,11,19,30,28XX DUNDAS ST,Hastings-Sunrise,496661.5494,5459110.183
Other Crimes,2018,1,8,19,30,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,1,15,18,30,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,1,31,21,0,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,2,15,18,30,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,5,23,21,0,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,5,27,21,0,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,6,15,23,7,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,7,2,18,0,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,7,19,11,0,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,8,13,20,45,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,9,13,19,30,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,10,11,0,0,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,11,16,18,0,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,11,18,9,30,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,12,21,22,0,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,11,27,22,0,28XX E 1ST AVE,Hastings-Sunrise,496605.231,5457429.729
Other Crimes,2018,2,6,13,0,28XX E 2ND AVE,Hastings-Sunrise,496589.717,5457298.524
Other Crimes,2018,2,5,15,53,28XX E 2ND AVE,Hastings-Sunrise,496642.9565,5457298.605
Other Crimes,2018,6,27,19,0,28XX E 2ND AVE,Hastings-Sunrise,496699.9988,5457298.692
Other Crimes,2018,6,25,23,0,28XX E 3RD AVE,Hastings-Sunrise,496613.8237,5457200.454
Other Crimes,2018,6,22,20,0,28XX E 4TH AVE,Hastings-Sunrise,496682.4055,5457096.922
Other Crimes,2018,12,23,16,30,28XX E 5TH AVE,Hastings-Sunrise,496680.833,5456989.435
Other Crimes,2018,1,10,23,0,28XX E 5TH AVE,Hastings-Sunrise,496740.0402,5456989.359
Other Crimes,2018,2,4,20,40,28XX E 5TH AVE,Hastings-Sunrise,496755.4864,5456989.339
Other Crimes,2018,9,22,22,0,28XX E 7TH AVE,Hastings-Sunrise,496682.191,5456785.509
Other Crimes,2018,11,19,17,25,28XX E BROADWAY AVE,Hastings-Sunrise,496750.4551,5456582.283
Other Crimes,2018,5,6,11,30,28XX E GEORGIA ST,Hastings-Sunrise,496622.921,5458397.07
Other Crimes,2018,6,5,17,45,28XX E HASTINGS ST,Hastings-Sunrise,496663.4687,5458707.635
Other Crimes,2018,6,23,1,0,28XX E HASTINGS ST,Hastings-Sunrise,496663.4687,5458707.635
Other Crimes,2018,9,10,21,50,28XX E HASTINGS ST,Hastings-Sunrise,496773.3471,5458716.784
Other Crimes,2018,6,27,14,36,28XX E HASTINGS ST,Hastings-Sunrise,496777.0097,5458716.784
Other Crimes,2018,5,26,0,1,28XX E PENDER ST,Hastings-Sunrise,496719.5364,5458611.675
Other Crimes,2018,7,27,15,30,28XX FRANKLIN ST,Hastings-Sunrise,496610.4513,5458808.367
Other Crimes,2018,8,14,3,40,28XX GRANT ST,Hastings-Sunrise,496592.3127,5457618.497
Other Crimes,2018,5,8,20,30,28XX GRANT ST,Hastings-Sunrise,496596.1488,5457627.643
Other Crimes,2018,12,7,22,15,28XX GRANT ST,Hastings-Sunrise,496747.8556,5457627.724
Other Crimes,2018,3,9,19,0,28XX KITCHENER ST,Hastings-Sunrise,496658.4296,5457722.462
Other Crimes,2018,12,8,19,30,28XX MCGILL ST,Hastings-Sunrise,496635.7843,5459547.879
Other Crimes,2018,6,1,23,25,28XX PARKER ST,Hastings-Sunrise,496593.3939,5458064.953
Other Crimes,2018,11,11,21,30,28XX TRINITY ST,Hastings-Sunrise,496610.9175,5459658.001
Other Crimes,2018,2,5,17,30,28XX TRINITY ST,Hastings-Sunrise,496677.2027,5459667.032
Other Crimes,2018,11,12,22,0,28XX TRINITY ST,Hastings-Sunrise,496728.7458,5459666.945
Other Crimes,2018,8,29,1,11,28XX TRIUMPH ST,Hastings-Sunrise,496608.5264,5459010.621
Other Crimes,2018,5,14,20,0,28XX TRIUMPH ST,Hastings-Sunrise,496662.616,5459019.49
Other Crimes,2018,10,16,17,30,28XX TRIUMPH ST,Hastings-Sunrise,496753.1845,5459019.029
Other Crimes,2018,1,10,17,0,28XX TURNER ST,Hastings-Sunrise,496716.8679,5458479.213
Other Crimes,2018,6,7,20,0,28XX TURNER ST,Hastings-Sunrise,496716.8679,5458479.213
Other Crimes,2018,8,22,16,0,28XX TURNER ST,Hastings-Sunrise,496771.1743,5458488.347
Other Crimes,2018,10,10,12,0,28XX VENABLES ST,Hastings-Sunrise,496751.6881,5458202.139
Other Crimes,2018,3,27,0,0,28XX WALL ST,Hastings-Sunrise,496726.4747,5459842.781
Other Crimes,2018,7,10,19,30,29XX CHARLES ST,Hastings-Sunrise,496790.735,5457829.82
Other Crimes,2018,12,30,23,0,29XX E 1ST AVE,Hastings-Sunrise,496788.994,5457397.921
Other Crimes,2018,1,10,19,44,29XX E 1ST AVE,Hastings-Sunrise,496877.295,5457398.019
Other Crimes,2018,6,6,22,0,29XX E 1ST AVE,Hastings-Sunrise,496889.206,5457428.375
Other Crimes,2018,8,5,16,0,29XX E 3RD AVE,Hastings-Sunrise,496781.437,5457200.152
Other Crimes,2018,3,27,19,0,29XX E 3RD AVE,Hastings-Sunrise,496878.5074,5457199.325
Other Crimes,2018,8,4,6,0,29XX E 3RD AVE,Hastings-Sunrise,496937.3505,5457207.967
Other Crimes,2018,8,11,21,0,29XX E 4TH AVE,Hastings-Sunrise,496780.8707,5457096.934
Other Crimes,2018,12,14,0,0,29XX E 4TH AVE,Hastings-Sunrise,496857.9212,5457096.434
Other Crimes,2018,4,19,22,0,29XX E 8TH AVE,Hastings-Sunrise,496776.4305,5456681.941
Other Crimes,2018,12,17,17,37,29XX E 8TH AVE,Hastings-Sunrise,496841.3012,5456690.809
Other Crimes,2018,3,31,17,30,29XX E HASTINGS ST,Hastings-Sunrise,496808.7101,5458716.797
Other Crimes,2018,5,21,17,0,29XX E HASTINGS ST,Hastings-Sunrise,496808.7101,5458716.797
Other Crimes,2018,7,22,15,0,29XX E HASTINGS ST,Hastings-Sunrise,496808.7101,5458716.797
Other Crimes,2018,7,22,16,30,29XX E HASTINGS ST,Hastings-Sunrise,496808.7101,5458716.797
Other Crimes,2018,8,14,19,0,29XX E HASTINGS ST,Hastings-Sunrise,496808.7101,5458716.797
